776867,wtm
109563,ait
1562040,sdipf
1070235,bb
1338749,pch
912766,laur
1604643,aqua
1446661,jteky
310142,sxt
21510,cohr
73088,nwe
1619954,inov
1494319,unvr
1615903,ifs
877860,nhi
1788348,bipc
1609809,mcrb
1293971,blue
66756,ale
1558629,pci
1224608,cno
1217234,cdna
1651235,acia
1386278,gdot
785956,jjsf
877365,osb
1014739,opch
1013131,bvn
1102112,pacw
910108,lxp
1439222,agio
1520262,alks
40888,ajrd
886977,meoh
1533475,azihy
56047,kex
1794846,atco
816956,cnmd
1418121,aple
109177,spb
1299130,pacb
793074,wern
37808,fnb
55242,kmt
1768267,crnc
1396814,pcrx
1289790,mic
856982,mmsi
8858,avt
794367,m
36377,fhb
1493594,mtsi
1778016,imab
1632790,enr
919012,aeo
912615,urbn
1527508,ptve
108516,wor
1399224,bbavy
1384101,vcyt
40211,gatx
828916,wri
1651052,focs
1142750,amn
1477641,dq
1829948,cixx
1654795,bbu
1401680,csod
1023514,hmy
94049,scl
1028918,ppbi
1672013,golf
1580670,lgih
1158324,ccoi
1056903,awr
817720,syna
1372612,box
1425287,wkhs
1745317,vldr
1712184,lila
1579428,axsm
1297989,exls
1504008,bku
1438557,anioy
354647,cvbf
1088856,cort
1525759,fskr
840489,fcfs
1196501,hmsy
84748,rog
1077428,tcbi
1543726,nhnky
1653477,ngvt
1417398,hi
1299939,bxs
707179,onb
1644675,mime
1593899,avir
821130,usm
1629137,gbt
1744781,niu
719413,hl
39368,ful
1056288,fhi
1280058,blkb
891024,pdco
1771917,krtx
103730,vsh
1810546,ebc
890319,tco
1725255,ahco
1258602,nni
1792267,bnr
1619762,igt
1626115,pjt
1464794,svnby
1481513,jks
1484612,om
1810182,alxo
1021561,nus
1739445,aca
1559865,evtc
1670541,adnt
1124941,becn
888746,ccu
901491,pzza
1796209,apg
1495153,mmyt
1784970,wetg
1362468,algt
1669779,cwh
1094005,sina
1771910,adct
1408710,fn
1653653,rrr
104918,ava
886158,bbby
866706,ese
1579877,out
1656472,cron
1449219,gmely
1628171,rvmd
1771007,afya
771497,abm
1273813,ago
944809,opk
1551306,pgny
1424182,bnl
1481646,accd
1517375,spt
1549107,manu
1781755,brp
913241,shoo
1161728,mgee
1494259,carg
1468091,veon
317540,coke
1811210,cciv
1499785,tjbh
1379438,exg
64996,mcy
22444,cmc
723612,car
1549346,sstk
860413,fibk
3453,matx
701374,six
1564618,ibtx
1035201,cwt
1130713,ostk
1039828,ael
67887,mog-a
1652561,dqws
1446588,ninoy
1069258,ktos
926864,eoccy
1620280,unit
1474098,peb
1618563,nsa
1459417,twou
1639691,livn
928876,tsem
99780,trn
1041803,psmt
1438556,bndsy
1314727,sono
18654,ailih
932696,nsit
1553079,esba
1674335,jeld
1163302,x
1497770,wd
1756607,eqx
750577,hwc
1541401,esrt
906338,taro
1341766,celh
7789,asb
1045450,epr
893691,door
1802665,hrmy
1760965,ktb
42582,gt
887343,colb
1768666,bstz
1552275,sun
1415404,sats
1568100,pd
1594012,isbc
1575515,sfm
884713,prmw
1567024,bpxxy
26780,dan
1142596,nuva
19446,cmd
1275617,utf
351569,abcb
1740594,arce
883948,aub
1674168,hgv
1723089,chx
797721,vsat
67215,dy
746598,brc
1472595,rcm
1345016,yelp
1378239,omab
16040,cbt
1326732,xncr
1409493,cim
1350865,qntqy
1091223,mtls
1818383,max
1408100,kw
110471,www
1590584,cveo
1144980,abg
1295810,sho
43920,gef
9092,bmi
1725579,ps
1714174,bur
1446662,jgccy
861842,caty
933136,coop
1476765,gbdc
1276520,gnw
816761,tdc
1739566,utz
1561680,tph
9984,b
1280263,amba
1395942,kar
1114483,itgr
1432364,azul
1745999,beam
776901,indb
867536,jehly
1581164,stay
91928,sji
104889,ghc
1702744,smpl
1444327,lysdy
1737953,repl
812801,nuv
1275214,csq
354963,shen
1591763,enbl
1801075,anat
703351,eat
1308648,ag
1641991,flow
1262976,cmpr
918608,ego
1588966,bposy
46765,hp
1815442,kymr
1124198,flr
1031203,gpi
1320695,ths
819793,ain
1463258,regi
1742924,lthm
1375877,csiq
1075607,tcp
1159167,irbt
1114700,ggal
1169561,cvlt
90498,sfnc
1265131,hth
1013934,stra
310522,fnma
66382,mlhr
1508844,pvg
857855,ucbi
88205,spxc
785786,plxs
1740332,rezi
1605607,pgre
1070412,cnx
1517228,comm
1364276,uehpy
1614178,yext
912562,rock
811532,fun
1422183,fsk
807882,jack
97216,tex
1596967,mc
1090633,iijiy
1621563,sum
1526593,dpuky
1430723,sfbs
793547,navg
56679,kfy
1809541,bcat
1401708,nstg
1564902,seas
1488139,amrc
1227654,cmp
1567514,itci
1422143,kura
1639234,cvtv
1396440,main
1650132,fcpt
1383906,aozoy
897723,sanm
887733,cent
1728951,eprt
700564,fult
1158041,trq
1754068,alvr
19411,mgln
1590560,qure
1498710,save
1012019,rusha
1733186,vne
1679688,clny
1511337,rlj
98677,tr
912728,fwrd
910329,med
1397702,silk
1124804,mdrx
24491,ctb
315709,iboc
1288469,mxl
704532,onto
924805,frhc
7332,swn
1287032,psec
1051512,tds
1044896,iba
1050446,mstr
1437178,egfey
850261,srne
1368622,avav
26076,cub
891014,mtx
931148,eaf
1606498,avns
1023731,eght
1073349,epay
827187,snbr
929351,lgf-a
1054905,iosp
894315,sitc
912752,sbgi
104894,wre
1299709,ax
1756708,jmia
1160846,oibr-c
1042776,pdm
1682745,vrrm
793733,skyw
1803696,xper
1499543,noah
768835,big
1445168,bcnay
828944,wsfs
203596,wsbc
1447599,fit
945394,svc
1593538,navi
1547903,nmih
1333493,ehth
1323885,atrc
107140,jw-a
1483379,cioxy
913744,vtkly
277509,fss
812074,oi
1281895,rckt
1734517,vie
1096752,epc
16160,calm
1652130,ntla
1641431,orryy
2230,adx
1818355,bft
1403752,zyme
1643269,sumo
215466,cde
904851,ypf
745308,joe
1350593,mwa
789460,int
1355754,inst
940942,hubg
1446847,irwd
1643953,prpl
1795250,msge
1055726,ino
89439,mli
1176433,jps
1124524,cyrx
1496323,igms
56978,klic
1761312,plmr
933036,rcii
766829,sjw
1185348,praa
1033012,fbc
1603756,axnx
315852,rrc
1799983,gb
1113256,mtor
1590717,ctre
1340736,ety
936528,wafd
790816,bdn
1392972,pro
1725160,zntl
1405495,idcc
1750284,olma
57131,lzb
1741830,kron
19745,cpk
1614184,cade
1347426,bma
1741530,qfin
1295947,pbh
1035983,fix
90896,sky
1440153,bkuh
1699136,whd
278166,cvco
760498,banf
917273,rmbs
1462120,lob
876167,prgs
715072,rnst
712534,frme
1622194,dea
1412408,phr
105319,ww
1649094,pcvx
894081,atsg
1627272,or
1572694,gsbd
1528437,btt
1144800,tac
1584943,cogny
1592000,enlc
1157601,mdgl
1733418,apha
1644406,twnk
837465,ely
1616212,tril
1490906,cffn
897448,amrn
1679826,ping
1685715,jag
1592057,eva
1650664,edit
1328581,bcc
1220754,prsc
1500217,aat
1679082,myov
1644440,gcp
1043509,sah
1795251,nnox
1057706,fbp
1109345,nvmi
59440,vgr
1722964,ymab
1604464,atra
1008654,tup
1591587,amk
1519821,yduqy
850141,hmn
925261,ako-a
903129,thrm
1530804,trox
1385280,cnk
75252,omi
1590364,ftai
1222840,rpai
1465740,two
1399529,drna
731012,hcsg
1278027,bgs
1708035,pqg
1263994,utg
1018963,ati
893949,md
1121142,maxr
1600620,auph
1538927,fmtx
1364479,hri
107687,wgo
1596964,hlg
1566388,dsl
805676,prk
794619,amwd
822663,ipar
1464423,pmt
77877,pdce
1563411,cstm
1437470,mythy
1127537,lung
818033,hrtx
1466593,ottr
1090454,fuway
1230245,pipr
1653242,ntb
1454176,avsfy
708955,ffbc
1574774,beat
874866,crvl
1624794,cswi
43196,gtn
913142,bdc
1713334,msc
1805387,cere
1253986,abr
887596,cake
1723596,clbk
36146,trmk
1078075,ntct
1253327,evt
1604481,eurn
702325,fmbi
1662774,crtx
1267395,ahl-pc
1055160,mfa
48287,hni
1666138,atkr
1664710,kros
897077,alg
887153,sim
1257640,kro
1442836,mrsn
1426332,ngm
1002788,bmdpf
885740,spns
1479290,rvnc
1602065,vnom
1065332,egov
1510599,pdi
1252849,cxp
1203464,iag
1437541,atgsy
1595974,mgni
1407623,roic
1157842,rqi
886128,fcel
1024795,hlio
1724521,rcus
794685,gab
1720592,rpay
896264,usna
799167,mrtn
1291733,gol
1318084,core
1366246,gluu
752714,mgrc
311094,wabc
1375365,smci
946673,banr
1581990,pagp
1611547,ue
1616000,xhr
225648,cva
1587523,kn
1649749,fbk
799233,htld
1085869,prft
800240,odp
1039065,osis
1433087,flidy
1381531,ufs
1084869,flws
1599298,smmt
1467760,ari
1621434,bsm
886346,kai
1207074,vrtu
1138639,infn
1546417,blmn
1332283,bdj
804116,rvt
1468328,adus
1698990,mgy
1328237,dbc
1322422,hbm
1471265,nwbi
717423,mur
832988,sig
1135185,aaww
1526113,gnl
1010612,syke
1484769,fubo
1733294,gbio
1519061,tse
1475115,eb
1280784,htgc
1406666,calx
1494728,pslv
1620459,jrvr
1493683,bbn
3499,alx
887905,ltc
1641427,adldy
1298946,drh
1733998,nwn
730464,atge
1001233,sgmo
1742692,inmd
1748824,bsig
1503274,qtrx
920112,htlf
1230992,mag
54381,kamn
1768224,arct
1276671,itcb
1359711,mfgp
1734713,bv
1293282,ttgt
67625,mnr
1633438,azre
876427,mnro
1604868,grwg
1110805,ns
1175680,cydy
1376139,cvi
1434614,sand
76605,patk
1317945,oflx
1674988,zeal
1699382,pmvp
1717307,ilpt
885245,bke
1050825,scs
1438655,ismay
1447125,kncay
1708259,lx
1576940,ccs
1636422,hcat
1164863,npo
724004,mlab
1180145,csii
1758530,sy
1680062,acmr
1469395,pam
1222922,evv
1091748,argo
1746618,rvlv
1005757,csgs
730708,sbcf
1455684,tpic
70487,nrc
1345099,meso
1451809,sitm
824410,sasr
1593936,mik
799195,usa
1724755,ghg
1447126,kaiky
1578732,mmi
1222401,hyt
912242,mac
1362004,icfi
909531,crncy
1817358,aso
885978,usph
1590877,rgnx
883237,vrts
1623526,stok
1567569,fpf
721994,lkfn
1418100,avya
1116942,ttmi
913290,fro
1322436,etv
1379384,btz
1283140,hep
1423774,zuo
45876,hsc
1719395,ear
1508655,tslx
1448591,lfugf
1727196,srrk
790359,nbtb
1744894,sg
1549595,nrix
1600438,gms
1693415,tbio
1784797,brmk
944148,cbz
65270,mei
1237746,eigi
1094831,bgcp
1766400,pntg
1718227,road
1794350,yala
1329394,simo
1045986,forty
105418,wmk
1611005,ken
1437538,impjy
1447221,lgsxy
886163,lgnd
1609253,crc
1505155,upld
1300699,atnx
1683541,acb
1398987,rlgy
1809104,wpf
899923,mygn
1512762,chrs
1570827,vctr
1650962,wbt
1270523,etg
1298699,bxmx
1018840,anf
1721181,hhr
792987,aste
1508668,aledy
1748773,rtlr
1133470,cvgw
1668105,tlnd
1273685,nymt
1012771,ffg
1680367,sttk
799292,mho
924901,cli
1689548,prax
1286043,krg
1552797,dkl
1340677,svm
1466085,irt
1345126,codi
6955,epac
1052752,gty
1501756,advm
836157,lnn
1814423,ih
1270073,icpt
899629,akr
1662579,cccc
1065199,aifly
1593034,endp
97134,tnc
1381202,brray
1819881,paya
1125345,mgnx
1616318,vsto
1816590,cmps
1124796,lasr
1104657,mtrn
66004,msex
1231346,sa
811596,kalu
1638833,sgry
1260563,nfj
1801661,feac
1178970,pfs
17843,crs
1770883,linx
1136352,ceqp
800166,ngd
1050441,egbn
1514991,amcx
94344,stc
1389050,aroc
1573221,real
1767582,lkncy
842633,trs
1701541,bdtx
907471,cash
1659520,silv
1579733,vitl
1128361,hope
1709505,best
1050377,cnxn
1720893,btai
50725,gff
1368458,sbh
1590976,mbuu
917491,faro
1539638,tbk
1038133,hska
1023459,slp
913760,snex
1373670,grbk
1525769,play
1341335,fsm
861459,gva
1522727,usac
1094366,rdwr
1628908,evh
1381640,mlco
21535,cohu
1047340,fdp
708821,par
1026214,fmcc
1503802,kpti
1571498,epzm
923796,geo
35214,foe
1708301,bpmp
1275014,uctt
1690680,nmrk
1356090,pgen
1527753,psnl
945114,syx
855654,imgn
1616678,bst
1080014,inva
883902,cnr
1610250,boot
1747079,baly
1640428,ever
1545654,alex
1361538,prim
1600033,elf
1599901,rna
1061983,cytk
1783183,phat
27996,dlx
314489,buse
1456772,opi
1000623,swm
1782999,prtc
1075415,dhc
1711375,loma
1356576,supn
1737422,nfh
1501570,vbtx
1787400,nktx
95029,rgr
102037,uvv
1355444,erj
1018979,amsf
1118417,modn
1375151,zgnx
1783400,ecol
1172052,saft
1583107,tbph
701288,atri
1520006,mtdr
1577670,ladr
1433270,ar
1354327,pgti
1792829,vsta
1496099,nmfc
1434418,cnst
923120,gbx
834365,blfs
23194,crk
1704596,evop
1095651,star
850460,wire
1694028,lbrt
1022408,plus
887359,vcel
726854,chco
8947,azz
1025835,efsc
1620393,nxrt
1631569,chct
102426,bif
708818,nxgn
1812667,prpb
1788257,bwmx
1576427,crto
1796280,oric
1119774,cgen
1737450,opra
1774983,brog
1801777,amti
1129260,vcra
1438926,fgroy
1505952,domo
1393434,ocul
1042893,drq
1646228,home
1528930,frg
1500435,gpro
1020214,cers
93389,smp
1308106,tgp
1108109,cyh
821002,giii
1713930,nexa
1801170,ipoc
1678463,frta
790500,fax
1224450,rnp
912463,ges
1520504,vlrs
1741231,ttcf
819220,labl
1475841,nbhc
1782594,gth
1084961,ecpg
705432,sbsi
1808158,rptx
1605810,ulnv
1322435,etw
1608741,qqqx
28917,dds
832428,ssp
1671013,catm
1047335,nhc
1730430,knsa
1052100,wdr
1674930,flgt
1818212,crhc
78814,pbi
1756699,tigr
1446252,prrfy
1644378,rmr
1787306,arqt
1005210,sph
49754,din
1801169,ipob
1698991,acel
1631596,kref
1157408,lrn
930236,rwt
880224,itpof
1308335,eos
26058,cts
830524,ccf
1532961,nvee
1174164,ffc
1005817,tmp
1033905,lmnx
1818201,dgnr
1508478,arco
356171,tcbk
1339605,hees
1289848,hurn
1725123,cang
1653087,alec
894405,arcb
1800682,jws
1200375,cdxs
1767258,xpel
914025,plt
1744659,akro
1746473,plrx
1777393,sbe
1802974,avo
1694426,dk
1440972,lac
1004702,ocfc
1649904,rytm
790526,rdnt
811589,fbnc
34782,srce
1379041,eig
1313310,grvy
1468666,scwx
1222719,chy
712537,fcf
1122904,ntgr
906013,awf
1036188,qada
1528115,annx
1809987,gsah
1176984,eim
1207179,glng
1720446,hmi
75288,oxm
1655759,arvn
814549,ebix
798359,iret
1561566,qiwi
1487371,gnmk
945764,den
883412,myi
1816090,ftoc
1072379,nwbo
835324,sybt
1022652,insg
1717547,clnc
910638,ddd
1750,air
78749,agys
1049782,brkl
1581091,rmax
805267,hqh
1450344,szgpy
1000229,clb
1613665,gwb
310354,sxi
1023512,drd
1020859,unfi
1326110,nk
1652842,uryl
879526,wnc
719220,stba
1447362,cstl
1605780,lovv
1627281,clls
1318568,evri
1819848,rtp
1216583,jpc
1117297,qnst
1316517,kndi
1062231,axl
1406587,for
907242,mcri
1030894,cls
1395937,sndx
1136174,otrk
1164009,fxcny
1679363,morf
1092796,swbi
1628063,srg
1413159,tgh
1731348,tlry
1047716,ltmaq
1173514,hy
930420,kfrc
1750019,tcrr
1531006,swdhy
1523541,slcjy
1739614,inbx
1086434,audc
1545851,cpg
1576018,tpre
921582,imax
42682,grc
1425450,kids
1331284,dht
1177648,enta
1005229,cmco
1720821,pae
1617242,krny
1534504,pbf
1677703,cndt
714395,gabc
1379400,aod
1318008,zumz
746838,uis
1046025,hfwa
1818794,dyn
1662991,seznl
1171471,chi
1113232,acls
1287213,plow
949157,cenx
1030469,ofg
1297184,amph
1096691,ptnr
863436,bhe
1127703,pra
743238,shyf
40417,gam
1609804,oec
1497645,inn
880117,jbss
1108134,bhlb
1643615,meg
63296,matw
1774675,ccx
814083,clm
3153,alp-pq
1450009,ctagy
1712463,pack
82166,ravn
1173489,ceva
1160864,bhk
1116463,osur
1172222,ha
788329,jout
1808865,itos
1521036,lnth
1289877,sfl
1574197,fph
1691303,hcc
1829426,fpac
1708055,rbbn
1503584,cmre
1464790,rily
884152,vmo
1647513,nblx
1013488,bjri
1821160,ghld
1711279,krys
899715,skt
1569187,ahh
1027838,tcmd
1342338,himx
1470099,mobl
1688941,fbm
351834,stkl
700923,myrg
1434868,espr
1377121,ptgx
798783,uht
1795579,calt
65011,mdp
1024725,ten
1227476,jqc
1451505,rig
55135,kelya
1070985,cxw
1114995,pi
1703647,freq
1642122,ac
919893,tdf
1380936,gof
1413855,fanh
1806310,tsha
1500122,nvgi
1321646,kra
1651561,trhc
1568162,afin
1668673,petq
1616736,alpc
1350653,atec
794172,vivo
1326380,gme
1227862,emd
722723,hngr
1778114,aio
1294133,ingn
1413837,ffwm
1537054,gogo
1048268,iesc
1490281,grpn
103145,veco
1604522,thq
1695357,prvb
889900,pten
1396033,ll
1346830,cara
866729,schl
879585,atni
931427,tgs
744218,cldx
1023313,forr
1772016,brbr
946647,pfc
1555039,resi
1385145,cel
1696355,bedu
1128173,ircp
1044777,ospn
1403256,scu
1629019,mbin
108385,wrld
704415,tvty
784199,cry
1734107,sohu
18748,cet
716133,cbb
1046568,prdo
1426945,echo
1120914,pdfs
1069899,pahc
1529864,enva
1123134,imos
1158895,lmat
909494,tcx
1517396,ssys
1620463,atha
1712923,gsky
50493,imkta
1268884,igr
1796022,step
1383441,nie
1517175,chef
1728688,iiiv
1703141,desp
1655050,bcsf
100591,agx
1376339,mdxg
1815184,rbac
1787297,pasg
1600125,ebsb
1655099,ra
1637736,solo
1414932,ocsl
1296435,np
1293613,kyn
1109138,camt
1290677,tpb
1278895,cii
1260041,htd
1332349,bkd
1518715,hmst
1461402,hutcy
1378125,togl
1630472,trtx
882796,bcrx
1799448,algs
1604477,sqz
1621227,adap
1698514,nesr
1043337,sri
1372020,gldd
810136,plab
1418076,slrc
1428522,rdus
1616533,sgh
1091883,cir
1022321,gel
1285819,omer
876779,mgic
1057060,hzo
845877,agm
1040593,crzo
821026,ande
799288,le
1773250,mmx
1512920,sii
1527590,rc
1758488,osw
835011,mgpi
1370053,anab
1255474,wll
885601,iim
1801754,tig
828803,gim
907254,bfs
1098972,agen
68709,mtsc
1011570,knl
1714368,hud
1548717,ldp
1522860,afib
1267902,wiw
712034,acco
932695,cyd
1221029,cpac
859598,ckh
1357450,holi
41719,glt
1278752,ainv
77543,tpc
1332174,gsg
1785154,dnk
712771,cnob
1459839,sibn
1799290,ebon
1604665,wlkp
1017480,hibb
884624,ofix
6845,apog
799850,crmt
1174850,ncbs
1717161,cepu
852772,denn
1400891,ihrt
877463,vkq
28823,dbd
1175505,fprx
1078271,extr
878526,ntus
1382101,stro
1601669,wtre
921557,rbcaa
1760439,hrvsf
874977,stfc
1661460,pstx
1115128,quot
1347178,vnda
1386716,sblk
874501,ambc
1525221,vtol
1320375,boe
1428205,arr
1169770,banc
1635984,nwli
1728117,goss
1533615,gmre
742278,res
1083446,ameh
1697818,iclk
1652535,ichr
1683606,cars
1499505,agro
1817071,hzac
1423221,nx
1073748,yumm
737468,wash
1818346,leap
1722271,akus
1557142,kdmn
1253176,vapo
73756,oii
101984,ueic
1322505,albo
1722380,one
885125,iqi
855886,pdt
908315,wina
1791091,tlmd
1423210,arzty
1395325,etj
1809196,imtx
1295401,tbbk
1370755,tcpc
1469372,msgn
1483934,stng
879361,myd
1378950,prts
1059262,sp
1137393,bfk
875622,bstc
1698535,nxe
1496048,bpyu
1726189,new
877422,sptn
912603,schn
72444,vxrt
1642081,abtx
1816816,grsv
854560,gsbc
1010000,ruprf
1602584,ccd
1693011,inzy
821483,parr
851310,hlit
1515160,mitfy
826020,ppr
1267565,coll
899460,mnkd
706129,hbnc
910068,hio
764195,vbiv
1733298,qtt
1805833,treb
1750593,duo
853180,vslax
1411342,efc
1271214,xent
1745797,mnrl
1368265,clne
1234006,good
768899,tbi
1811856,cfii
1626745,fvti
1398832,sgsvf
1701051,wow
1538849,capl
913059,bbar
1710680,hfro
1466538,cown
918965,scsc
1509991,kos
1441236,clw
1691445,finv
1089143,clct
80172,npk
1822462,fhtx
1320461,cps
1073429,uscr
1681087,avro
831547,sppi
846901,lbai
1006269,lorl
1516912,obnk
1692787,altm
350852,ctbi
1683553,sprb
1759783,eh
1562818,bit
1308208,ulh
708781,cass
1300391,eoi
1599617,dnow
827871,egrx
1095565,hstm
69488,mye
1132105,spwh
1723128,amrx
1688476,nex
1724965,talo
1683695,imxi
1438231,dmrc
802681,bmtc
821127,bpfh
1393299,bgy
884219,vvi
1068875,bcor
947559,fbms
1520253,pthiy
1478888,nbb
1688757,esta
752642,umh
1544206,cgbd
34067,boom
1692412,plya
1512499,lind
1051004,muc
1493225,nfbk
357301,trst
1021162,tgi
701869,ihc
1040130,pets
805928,axgn
108985,yorw
84129,rad
880631,wetf
1697884,vsbc
1738906,yi
1429764,blnk
1506289,bcx
1553643,rlmd
1010086,siga
1796898,maxn
1169988,wifi
1078207,nls
1435049,kdny
1769617,hone
1421517,erii
926282,adtn
1213037,crdf
1671818,oncr
101199,ufcs
1107421,ziop
1730463,autl
1041859,plce
1768012,lca
1437071,ivr
1596946,qtnt
1058239,hix
906465,qcrh
890541,blx
1518557,mmd
1580808,aten
842183,rpt
1702750,by
1334978,cco
732417,hbia
1337553,aeri
835948,mvf
1687221,revg
1464591,gprk
1494582,bomn
31235,kodk
1681622,vrex
1312109,si
1811414,kcac
1085913,fmcb
1293135,vet
1388430,cai
886744,gern
755001,utl
1492165,pfbc
883569,fosl
1313510,ggn
1680247,pump
1800347,pcpl
1582568,pbfx
82020,uslm
1473844,cbtx
1554697,ghy
1534133,gray
1323468,glp
102212,uvsp
1816176,goac
1129155,mpx
1309402,gpre
46250,hwkn
1720725,oyst
1606366,loco
1717452,odt
1597313,vray
1805890,fusn
1738177,cmbm
1029145,gogl
67347,mod
1762322,sft
1789760,ciic
713425,amswa
1488813,cubi
1601548,vec
1233681,blw
1232860,mui
766701,cmo
1546429,bgb
1419600,flxn
1634038,pros
1780652,can
1319947,dbi
886043,mmu
1365916,amrs
1387467,aosl
896841,avid
896429,usat
1756594,iva
1659494,coe
750686,cac
1396277,chw
1559991,dfp
1475348,lbc
1655891,trmd
353020,aegn
1042074,cbay
1734342,amtb
1532346,bcel
1608742,diax
902791,bbsi
1783398,ghiv
1815620,opt
1315257,kop
1758057,gmhi
1215913,hps
1683825,trvg
1661125,yin
1314966,bme
850429,tg
1661181,orgo
1126874,erf
1074540,evn
1547994,jpi
1219120,avk
1366868,gsat
1810739,radi
882361,apto
69633,nssc
1288992,eft
1313275,bcov
1411688,tcs
1584549,vff
744187,rex
1412481,mmrty
1171662,gts
1391127,llnw
1031316,fsp
818972,leo
1575828,fi
1045126,mfl
1277866,exk
1810031,frln
898437,anik
1536674,nsrpf
1476045,cldt
1799332,gan
1086600,arlp
1785173,etnb
882150,myn
1016281,csv
1324272,ruth
1437402,ardx
895447,scvl
1647933,jhb
1450276,npacy
1740547,urov
1554859,smlr
30305,dco
1053352,htbk
714562,thff
1669811,dfin
1404644,nltx
924717,srdx
1558583,fuv
1626878,xbit
1273931,mgi
1368493,caf
1818221,eqd
1419041,fbrx
216085,hvt
1357874,dtil
807863,mitk
866829,hlx
890196,mqy
1403431,hcci
1410939,isee
888410,mca
901243,mua
1333274,merc
1771908,hyac
318300,pebo
700565,fmbh
1117171,cbat
1762303,rcel
704562,cdmo
925683,bto
1746109,bfc
1636286,alta
1304492,atex
1337298,ff
1509589,bcei
1567388,nink
1458412,cfb
1409970,lc
1176199,hpi
14707,cal
711772,catc
1735438,mgtx
1703644,gpmt
1403475,bmrc
917100,ifn
1503526,tshmy
909108,dhil
1325702,mx
854775,dgii
1285890,igd
1705259,smts
1029142,dvax
1000177,nat
1479615,sln
1759425,mirm
887921,rev
1596993,lpg
1467808,co
764401,iiin
1016169,atrs
1439095,mrc
18498,gco
1798100,ntst
1066605,hsii
1494530,fsd
933267,irs
1743725,gdyn
715787,tile
1361983,orbc
1029800,ubp
727207,axdx
1534880,isd
1673985,asix
1276533,jfr
1567345,hmtv
701347,cpf
1698519,advv
1668243,urgn
926617,awh
717538,arow
827773,ppt
1679049,insw
1792849,hpk
1275187,ango
1559053,prta
1341141,ctt
1210123,ead
1183765,mtem
1532981,esgc
1051003,dsu
1380846,tsc
1162194,fldm
1071255,gden
1524931,chuy
1258623,efr
846475,zyxi
1071058,abst
1145678,tuwoy
1718405,hymc
1560241,gthx
1729173,uxin
1756640,wism
1037676,arch
1084201,sva
1034842,rigl
1495825,gbab
1717393,caap
1399249,pzn
1378453,ta
896156,eth
1635977,thw
1293310,hgen
1005409,dcom
1090061,omn
1538716,oprt
1228509,ehi
900422,pmo
1569994,wsbf
1607678,vktx
1057379,hckt
1615165,veri
1593195,tpco
1201792,apei
1807901,pand
23197,cmtl
1748907,ortx
812348,cnbka
1819790,tars
1642453,dske
1412350,pko
1581804,nvgs
1564180,knop
5981,avd
913277,clar
703604,laws
1515671,dpg
1815021,bq
1781983,apre
891166,uve
1267813,mrns
946394,ello
839533,ktf
1356115,nhf
1370450,wldn
1693256,wttr
33934,crf
1302362,mtl
874238,strl
1164771,nak
1658247,crnx
1661998,fixx
1080259,tclry
725363,cvm
60977,ldl
1489096,thr
1411579,amc
1811115,rnlx
1649744,dlth
1819584,snpr
1651311,mrus
1657788,krp
1610114,snr
1769318,thbr
1390195,awp
826735,min
33002,ebf
1709401,ruby
1697532,aplt
915840,bzh
1787791,jih
1636282,agle
1701758,love
1603016,hmlp
1816261,enpc
1815526,btaq
1783010,amyt
884121,hql
1807846,fuse
1704711,fnko
1589526,blbd
1137391,bfz
778946,bxg
1687065,wuyi
1631574,wve
1481832,apts
1742770,viot
1002590,sgu
1038186,mhn
1638290,mcft
1608390,afmd
1479419,kala
1481582,ryi
846617,bdge
1383082,dba
1169445,cpsi
1259708,fra
844059,frph
1650696,lsf
880807,amsc
740663,flic
903419,alrs
1370416,wprt
1053988,muj
1770088,wimi
1080720,gut
1439725,bdsx
1504379,cste
903571,gss
1517022,akba
1592058,prty
55772,kbal
1815495,nga
1812173,deh
710752,sbr
1333835,casa
890393,miy
1736946,arlo
1761612,bcyc
1725134,dms
1409171,titn
1379785,bbdc
800457,dgica
1615026,jpdyy
1528988,bui
1103021,bdsi
1393066,rfp
1327318,TRUE
1495222,oxlc
1020710,dxpe
1823608,amal
1624322,bfst
1400810,hci
1526243,mdrpf
1051627,axti
1804176,lgvw
826675,dx
855612,zixi
923571,usx
923139,ffic
1111863,swir
1227025,nptn
1814215,twnd
1772253,flng
1096056,lxfr
1388141,edd
1701108,spro
59255,vhi
1162027,afb
1680873,hffg
946563,rvp
1401667,pbyi
1753539,sftw
1304421,cnsl
1793659,dmyt
1050743,pgc
1752474,kldi
1169652,ecom
1750153,hcac
1580345,tpvg
1673772,rapt
1759614,yj
1466026,msbi
25475,crd-a
61986,mtw
1012477,avdl
1576169,bnft
1646576,rtto
1162461,cutr
1819175,piai
1778982,huiz
46129,amot
1498068,ara
1280776,imux
893538,sm
1800315,glto
1580095,bkrp
1337117,itrn
1504619,pflt
1494904,gbli
912147,rmt
836412,ztr
1525287,srlp
1471420,stk
832327,bkt
1189740,hpf
314203,mux
1412665,mofg
1754820,trne
95574,sgc
859070,fcbc
1636651,ovid
1042729,mbwm
1082324,vhc
1084765,rgp
1587987,newt
1759008,acam
1469392,nev
1756262,tmdx
98222,tdw
726601,ccbg
1487952,vpg
1518621,orc
25743,txmd
778164,peix
1429560,trvn
1606757,ke
844790,pmm
1645460,cue
1230869,asa
1769256,qk
102752,vsec
1776909,curi
96869,trc
1181187,bym
1308927,etb
1175151,ctso
1774155,smmc
1739426,osmt
1633336,ccap
846676,aef
924822,mlr
1653247,wtrh
